55.77408,37.55074,0
55.77405,37.55042,0
55.774,37.54996,0
55.77398,37.5497,0
55.77389,37.54872,0
55.77385,37.54822,0
55.77382,37.54801,0
55.77379,37.54776,0
55.77375,37.54753,0
55.77369,37.5472,0
55.77364,37.54697,0
55.77357,37.54672,0
55.77353,37.54657,0
55.77349,37.54644,0
55.77345,37.54631,0
55.7734,37.54619,0
55.77333,37.54599,0
55.77326,37.54582,0
55.77316,37.5456,0
55.77308,37.54544,0
55.77302,37.54531,0
55.77295,37.54518,0
55.77287,37.54506,0
55.77279,37.54494,0
55.77272,37.54483,0
55.77266,37.54474,0
55.77257,37.54463,0
55.77247,37.54452,0
55.77237,37.54441,0
55.77188,37.54388,0
55.77149,37.54347,0
55.77104,37.543,0
55.77078,37.54273,0
55.77061,37.54254,0
55.7705,37.54242,0
55.77041,37.54231,0
55.7703,37.54217,0
55.7702,37.54201,0
55.7701,37.54186,0
55.76949,37.54074,0
55.76935,37.54046,0
55.76925,37.54028,0
55.76909,37.54002,0
55.76886,37.53967,0
55.76866,37.53939,0
55.76846,37.53914,0
55.7681,37.53873,0
55.76781,37.53839,0
55.76769,37.53826,0
55.76748,37.53808,0
55.76734,37.53797,0
55.76712,37.53782,0
55.76693,37.53772,0
55.76674,37.53764,0
55.76649,37.53753,0
55.76606,37.53738,0
55.76572,37.53724,0
55.76535,37.53707,0
55.76486,37.53681,0
55.76462,37.53668,0
55.76397,37.53634,0
55.76352,37.53612,0
55.76321,37.53596,0
55.76294,37.53583,0
55.76272,37.53575,0
55.76241,37.53561,0
55.76228,37.53556,0
55.76131,37.53516,0
55.7607,37.53488,0
55.7607,37.53488,0
55.76053,37.53476,0
55.76037,37.53468,0
55.75994,37.53445,0
55.75979,37.53437,0
55.7594,37.53421,0
55.75877,37.53398,0
55.75868,37.53394,0
55.75859,37.53391,0
55.75809,37.53373,0
55.7576,37.53354,0
55.75732,37.53342,0
55.75709,37.53331,0
55.75701,37.53329,0
55.75698,37.53328,0
55.75692,37.53325,0
55.75688,37.53324,0
55.75681,37.53322,0
55.75676,37.5332,0
55.75636,37.53303,0
55.75596,37.53285,0
55.75579,37.53277,0
55.75562,37.53269,0
55.75506,37.53244,0
55.75435,37.53214,0
55.75396,37.53195,0
55.75357,37.53176,0
55.75344,37.53171,0
55.75332,37.53166,0
55.75317,37.53161,0
55.75302,37.53157,0
55.75247,37.53146,0
55.75228,37.53143,0
55.75209,37.53142,0
55.75159,37.53142,0
55.75128,37.53144,0
55.75078,37.53153,0
55.75017,37.5318,0
55.74982,37.53196,0
55.74944,37.53212,0
55.7489,37.53228,0
55.74841,37.53238,0
55.74738,37.53263,0
55.74613,37.53295,0
55.74594,37.53299,0
55.7456,37.53312,0
55.74542,37.53318,0
55.74528,37.53322,0
55.7451,37.53325,0
55.74475,37.53336,0
55.74465,37.53338,0
55.74431,37.53348,0
55.74429,37.53349,0
55.7442,37.53351,0
55.74412,37.53353,0
55.74403,37.53355,0
55.74394,37.53356,0
55.74351,37.53367,0
55.74351,37.53367,0
55.74342,37.53361,0
55.74334,37.53358,0
55.74325,37.53358,0
55.74312,37.53359,0
55.74294,37.53363,0
55.74253,37.53369,0
55.74213,37.53378,0
55.74209,37.5338,0
55.74186,37.53389,0
55.74155,37.53403,0
55.74144,37.53404,0
55.74138,37.53405,0
55.74132,37.53406,0
55.74126,37.53406,0
55.74119,37.53405,0
55.74114,37.53404,0
55.74106,37.53402,0
55.74101,37.534,0
55.74094,37.53396,0
55.74082,37.53387,0
55.74024,37.53334,0
55.74014,37.53325,0
55.7401,37.53321,0
55.74007,37.53316,0
55.74004,37.53311,0
55.74001,37.53306,0
55.73999,37.53302,0
55.73997,37.53296,0
55.73994,37.53288,0
55.73983,37.53243,0
55.73962,37.53156,0
55.73961,37.53149,0
55.73961,37.53147,0
55.7395,37.53077,0
55.73941,37.53038,0
55.73936,37.53019,0
55.73936,37.53019,0
55.73924,37.52968,0
55.73908,37.52904,0
55.73897,37.52864,0
55.73887,37.52832,0
55.73881,37.52815,0
55.73872,37.52795,0
55.7386,37.52773,0
55.7386,37.52771,0
55.73859,37.5277,0
55.73849,37.52757,0
55.73825,37.52639,0
55.73815,37.52592,0
55.73786,37.52448,0
55.73764,37.52344,0
55.73762,37.52331,0
55.73747,37.52253,0
55.73719,37.52095,0
55.73715,37.52077,0
55.73705,37.5202,0
55.73694,37.51964,0
55.73683,37.51907,0
55.73655,37.51753,0
55.73653,37.51743,0
55.73647,37.51709,0
55.73631,37.51624,0
55.73625,37.5159,0
55.73613,37.51528,0
55.73596,37.51433,0
55.73575,37.51322,0
55.73559,37.51225,0
55.73545,37.51152,0
55.73529,37.51066,0
55.73506,37.50937,0
55.73463,37.50704,0
55.73446,37.50611,0
55.73436,37.50557,0
55.7343,37.50526,0
55.73417,37.50454,0
55.73333,37.4999,0
55.73243,37.49498,0
55.73237,37.49469,0
55.73228,37.49417,0
55.73199,37.4926,0
55.73177,37.49139,0
55.73174,37.49123,0
55.73169,37.49096,0
55.73158,37.49037,0
55.73156,37.49021,0
55.73152,37.49004,0
55.73142,37.48946,0
55.73138,37.48927,0
55.73121,37.48822,0
55.73072,37.48551,0
55.7306,37.48481,0
55.73041,37.48386,0
55.73035,37.48357,0
55.73011,37.48207,0
55.72989,37.48097,0
55.72972,37.48006,0
55.72945,37.47859,0
55.72895,37.47588,0
55.7288,37.47505,0
55.72865,37.47428,0
55.72861,37.47405,0
55.72856,37.4738,0
55.72851,37.47356,0
55.72846,37.47331,0
55.72834,37.47265,0
55.72831,37.47244,0
55.72822,37.47187,0
55.72822,37.47187,0
55.72801,37.47065,0
55.72773,37.46919,0
55.72763,37.46867,0
55.72747,37.46796,0
55.7272,37.46643,0
55.72697,37.4652,0
55.72674,37.46394,0
55.72644,37.46229,0
55.72629,37.46138,0
55.72614,37.46043,0
55.72606,37.45998,0
55.72594,37.45932,0
55.72592,37.4592,0
55.7259,37.45905,0
55.72583,37.45866,0
55.72581,37.45855,0
55.72573,37.45806,0
55.72568,37.45781,0
55.72561,37.45745,0
55.7255,37.4569,0
55.72529,37.45605,0
55.7252,37.45567,0
55.725,37.45485,0
55.72487,37.45433,0
55.72478,37.45397,0
55.72442,37.45256,0
55.72406,37.45118,0
55.72393,37.45074,0
55.72386,37.45047,0
55.72376,37.45009,0
55.7235,37.44907,0
55.72324,37.44805,0
55.72306,37.44735,0
55.72277,37.44623,0
55.72277,37.44623,0
55.72253,37.44515,0
55.72239,37.44452,0
55.72233,37.44426,0
55.72233,37.44424,0
55.72228,37.44399,0
55.72223,37.44372,0
55.72218,37.44342,0
55.72213,37.4431,0
55.72197,37.44201,0
55.72188,37.44135,0
55.72186,37.44122,0
55.72171,37.43997,0
55.72168,37.43969,0
55.72162,37.43909,0
55.72149,37.43777,0
55.72147,37.4376,0
55.72145,37.43737,0
55.72143,37.43714,0
55.72142,37.43698,0
55.72135,37.4362,0
55.72128,37.43556,0
55.72122,37.43492,0
55.7212,37.43469,0
55.72114,37.43403,0
55.72113,37.43394,0
55.72107,37.43336,0
55.72103,37.43297,0
55.72103,37.43297,0
55.72098,37.4325,0
55.72095,37.43213,0
55.72083,37.43093,0
55.72082,37.43087,0
55.72078,37.43047,0
55.72074,37.43007,0
55.72067,37.4293,0
55.72059,37.42853,0
55.72057,37.42826,0
55.72054,37.42799,0
55.72053,37.42781,0
55.72051,37.42764,0
55.72048,37.42732,0
55.72045,37.427,0
55.7203,37.42553,0
55.72019,37.42457,0
55.72011,37.42401,0
55.71986,37.42258,0
55.71956,37.42097,0
55.71931,37.41951,0
55.71919,37.41885,0
55.71891,37.41731,0
55.7188,37.41672,0
55.71865,37.41581,0
55.71858,37.41541,0
55.71851,37.41505,0
55.71833,37.41413,0
55.71799,37.41224,0
55.71793,37.41191,0
55.71765,37.41035,0
55.7175,37.40952,0
55.71724,37.40809,0
55.71712,37.40742,0
55.71684,37.40585,0
55.71668,37.40501,0
55.71646,37.40392,0
55.7163,37.40306,0
55.71612,37.40209,0
55.71575,37.39996,0
55.71567,37.39943,0
55.71561,37.39906,0
55.71555,37.3987,0
55.71542,37.39779,0
55.7154,37.39765,0
55.71538,37.39746,0
55.71534,37.39716,0
55.7153,37.39689,0
55.71521,37.39623,0
55.71502,37.395,0
55.71482,37.3936,0
55.71478,37.39334,0
55.71469,37.39267,0
55.71469,37.39267,0
55.71472,37.39243,0
55.71472,37.3923,0
55.71472,37.39216,0
55.71469,37.39196,0
55.71462,37.39139,0
55.71452,37.39065,0
55.71439,37.38972,0
55.71435,37.38945,0
55.71432,37.38921,0
55.71426,37.38862,0
55.71414,37.3877,0
55.71404,37.387,0
55.71401,37.38675,0
55.71387,37.38581,0
55.71375,37.38498,0
55.71372,37.38482,0
55.71372,37.38482,0
55.71371,37.38467,0
55.71371,37.38453,0
55.71373,37.3842,0
55.71376,37.3841,0
55.7138,37.38401,0
55.71385,37.38393,0
55.71388,37.38389,0
55.7139,37.38387,0
55.71397,37.38383,0
55.71406,37.3838,0
55.7141,37.3838,0
55.71414,37.38381,0
55.71419,37.38384,0
55.71423,37.38387,0
55.71432,37.38398,0
55.71437,37.38409,0
55.71442,37.38423,0
55.71444,37.38432,0
55.71445,37.38438,0
55.71445,37.38448,0
55.71445,37.38457,0
55.71444,37.3847,0
55.7144,37.38484,0
55.71436,37.38497,0
55.71432,37.38504,0
55.71426,37.38511,0
55.71419,37.38518,0
55.7141,37.38523,0
55.71277,37.38592,0
55.71277,37.38592,0
55.71267,37.38602,0
55.71232,37.38623,0
55.7117,37.38666,0
55.71126,37.38701,0
55.71118,37.38707,0
55.71101,37.38716,0
55.71094,37.38722,0
55.71066,37.38745,0
55.70994,37.38811,0
55.70967,37.38838,0
55.70961,37.38845,0
55.70954,37.38856,0
55.70947,37.38868,0
55.70939,37.38882,0
55.70935,37.38896,0
55.70919,37.38913,0
55.70886,37.38949,0
55.70875,37.38961,0
55.70831,37.39015,0
55.70801,37.39053,0
55.7078,37.39089,0
55.7071,37.3918,0
55.70666,37.39238,0
55.70648,37.39262,0
55.70632,37.39284,0
55.70592,37.3934,0
55.70553,37.39392,0
55.70535,37.39415,0
55.70455,37.39522,0
55.70439,37.39546,0
55.70413,37.39582,0
55.70393,37.39609,0
55.70376,37.3963,0
55.70315,37.39711,0
55.70298,37.39735,0
55.70279,37.3976,0
55.7023,37.39828,0
55.70226,37.39833,0
55.70203,37.39864,0
55.70198,37.39871,0
55.70153,37.39932,0
55.70096,37.40008,0
55.70089,37.4002,0
55.70055,37.40066,0
55.70016,37.40118,0
55.69999,37.40138,0
55.69982,37.40159,0
55.69946,37.40207,0
55.69894,37.40276,0
55.69833,37.40359,0
55.69804,37.40398,0
55.69777,37.40434,0
55.69759,37.40458,0
55.69744,37.40478,0
55.69703,37.40534,0
55.69661,37.40592,0
55.6957,37.40713,0
55.69534,37.40767,0
55.69525,37.40779,0
55.69486,37.40833,0
55.69449,37.4088,0
55.69443,37.40887,0
55.69437,37.40893,0
55.69421,37.40913,0
55.69391,37.40951,0
55.69342,37.41014,0
55.69326,37.41034,0
55.69288,37.41077,0
55.69224,37.41146,0
55.69224,37.41146,0
55.69216,37.41157,0
55.69193,37.41181,0
55.69163,37.4121,0
55.69113,37.41253,0
55.69085,37.41276,0
55.69051,37.413,0
55.69022,37.41322,0
55.68992,37.41342,0
55.6897,37.41357,0
55.6895,37.41369,0
55.68927,37.41383,0
55.68907,37.41395,0
55.68886,37.41407,0
55.68864,37.41419,0
55.68844,37.41429,0
55.68807,37.41446,0
55.68771,37.41462,0
55.68742,37.41474,0
55.68717,37.41485,0
55.68668,37.41499,0
55.68634,37.41509,0
55.68599,37.41521,0
55.68571,37.41529,0
55.68511,37.41553,0
55.6847,37.41571,0
55.68443,37.41583,0
55.68411,37.41598,0
55.68383,37.41612,0
55.68355,37.41627,0
55.683,37.41659,0
55.68269,37.41678,0
55.68223,37.4171,0
55.68072,37.41824,0
55.68027,37.41856,0
55.67834,37.42,0
55.67514,37.4224,0
55.67455,37.42284,0
55.67148,37.42515,0
55.67109,37.42544,0
55.66989,37.42632,0
55.66955,37.42657,0
55.66923,37.42681,0
55.66889,37.42707,0
55.66858,37.4273,0
55.66824,37.42756,0
55.66806,37.42769,0
55.66794,37.42777,0
55.66771,37.42795,0
55.66747,37.42813,0
55.66733,37.42824,0
55.66622,37.42907,0
55.66581,37.42936,0
55.66549,37.4296,0
55.66488,37.43006,0
55.66453,37.43033,0
55.66378,37.43091,0
55.66293,37.4317,0
55.6616,37.43298,0
55.6614,37.43322,0
55.66115,37.43346,0
55.66102,37.43357,0
55.66091,37.43367,0
55.66058,37.43398,0
55.66024,37.43433,0
55.65967,37.43494,0
55.65939,37.43525,0
55.65825,37.43658,0
55.65692,37.43811,0
55.6566,37.43847,0
55.65625,37.43887,0
55.65589,37.4393,0
55.65566,37.43957,0
55.65531,37.43997,0
55.65474,37.44064,0
55.65379,37.4418,0
55.65349,37.4422,0
55.65302,37.44283,0
55.65248,37.44352,0
55.65227,37.44377,0
55.65214,37.44395,0
55.65192,37.44421,0
55.65175,37.44437,0
55.65154,37.44459,0
55.65106,37.44515,0
55.65015,37.44624,0
55.64984,37.44664,0
55.64826,37.44847,0
55.64753,37.44932,0
55.64632,37.45075,0
55.64616,37.45096,0
55.64566,37.45155,0
55.64475,37.45261,0
55.64466,37.45271,0
55.64457,37.45282,0
55.6438,37.45372,0
55.64364,37.45388,0
55.64351,37.45402,0
55.64245,37.45526,0
55.64098,37.45698,0
55.64018,37.45791,0
55.64011,37.45799,0
55.64004,37.45807,0
55.63976,37.45842,0
55.63947,37.45877,0
55.63933,37.45895,0
55.63851,37.45989,0
55.63797,37.46051,0
55.63777,37.46073,0
55.63766,37.46081,0
55.63753,37.46092,0
55.63743,37.46103,0
55.63733,37.46116,0
55.63678,37.46178,0
55.6361,37.46261,0
55.63535,37.46346,0
55.63475,37.46413,0
55.63444,37.46449,0
55.63382,37.46525,0
55.63332,37.46582,0
55.63241,37.46693,0
55.63228,37.46708,0
55.63188,37.46755,0
55.63165,37.4678,0
55.63101,37.46856,0
55.63065,37.46896,0
55.62987,37.46987,0
55.62915,37.47071,0
55.62863,37.47133,0
55.62827,37.47175,0
55.62663,37.47371,0
55.62647,37.47389,0
55.62629,37.4741,0
55.62605,37.47438,0
55.62596,37.4745,0
55.62556,37.47496,0
55.62438,37.47629,0
55.62252,37.4785,0
55.6218,37.47929,0
55.62146,37.47968,0
55.62117,37.48002,0
55.62002,37.48137,0
55.61934,37.48216,0
55.6192,37.48232,0
55.61874,37.48285,0
55.61868,37.48292,0
55.61803,37.4837,0
55.61728,37.48457,0
55.61621,37.48584,0
55.61588,37.48623,0
55.61522,37.48697,0
55.61415,37.48824,0
55.61355,37.48896,0
55.61166,37.49114,0
55.61138,37.49143,0
55.61122,37.49161,0
55.61107,37.4918,0
55.61088,37.49203,0
55.61069,37.49225,0
55.60944,37.4937,0
55.60902,37.49417,0
55.60772,37.49573,0
55.60762,37.49584,0
55.60586,37.49788,0
55.60557,37.49824,0
55.60523,37.49863,0
55.60466,37.4993,0
55.60434,37.49968,0
55.60416,37.49989,0
55.60395,37.50016,0
55.60246,37.50193,0
55.60172,37.5028,0
55.6015,37.50307,0
55.6009,37.50374,0
55.60038,37.50438,0
55.60028,37.50449,0
55.59982,37.50511,0
55.59974,37.50521,0
55.59941,37.50566,0
55.59913,37.50606,0
55.59878,37.5066,0
55.59832,37.50735,0
55.59793,37.50801,0
55.59742,37.50897,0
55.59706,37.50968,0
55.59661,37.51059,0
55.59635,37.5112,0
55.59544,37.51349,0
55.59508,37.51455,0
55.59466,37.51586,0
55.59427,37.51727,0
55.59407,37.518,0
55.59387,37.51878,0
55.59382,37.51901,0
55.59355,37.52009,0
55.59305,37.52217,0
55.59288,37.52289,0
55.59225,37.5256,0
55.59169,37.52793,0
55.59126,37.52973,0
55.59098,37.53091,0
55.58879,37.54009,0
55.58848,37.54137,0
55.58807,37.5431,0
55.58775,37.54446,0
55.58758,37.54514,0
55.58737,37.54602,0
55.58674,37.54863,0
55.58636,37.55005,0
55.58603,37.55143,0
55.58561,37.55318,0
55.58519,37.55494,0
55.58495,37.55596,0
55.58461,37.55732,0
55.58399,37.5599,0
55.58315,37.56337,0
55.58223,37.56725,0
55.58205,37.568,0
55.58183,37.56891,0
55.58162,37.56981,0
55.5812,37.57155,0
55.58113,37.57186,0
55.58098,37.57246,0
55.58096,37.57256,0
55.58091,37.57275,0
55.58087,37.57291,0
55.58077,37.57339,0
55.58072,37.5736,0
55.58066,37.57387,0
55.5804,37.5749,0
55.58026,37.57551,0
55.57951,37.57862,0
55.57901,37.58068,0
55.5788,37.58155,0
55.5786,37.58239,0
55.5784,37.58327,0
55.57827,37.58379,0
55.57817,37.58421,0
55.5781,37.58451,0
55.57805,37.58478,0
55.57801,37.58495,0
55.57782,37.5858,0
55.57772,37.58621,0
55.57754,37.58692,0
55.57735,37.58773,0
55.57729,37.58798,0
55.57719,37.58843,0
55.57706,37.58907,0
55.57685,37.59003,0
55.57682,37.59024,0
55.57679,37.59039,0
55.57675,37.59058,0
55.5766,37.59151,0
55.57646,37.59234,0
55.57641,37.59266,0
55.57632,37.59322,0
55.57623,37.59384,0
55.57615,37.59453,0
55.57608,37.5952,0
55.57601,37.5959,0
55.57598,37.59618,0
55.57597,37.59642,0
55.57594,37.59682,0
55.57592,37.59703,0
55.57585,37.59801,0
55.57584,37.59826,0
55.57583,37.59839,0
55.57581,37.59868,0
55.5758,37.59878,0
55.57578,37.59924,0
55.57573,37.60032,0
55.57569,37.60089,0
55.57559,37.60271,0
55.57534,37.60688,0
55.57529,37.60768,0
55.57526,37.6082,0
55.57507,37.61141,0
55.575,37.61259,0
55.575,37.61273,0
55.57499,37.61288,0
55.57497,37.61314,0
55.57494,37.61369,0
55.57494,37.61379,0
55.57476,37.61681,0
55.57463,37.61896,0
55.57459,37.61963,0
55.57438,37.62316,0
55.57404,37.62912,0
55.57384,37.63242,0
55.57368,37.63517,0
55.57364,37.63584,0
55.5736,37.63637,0
55.57354,37.63742,0
55.57338,37.64028,0
55.57326,37.64228,0
55.57316,37.64407,0
55.57313,37.64474,0
55.57313,37.64488,0
55.57307,37.64592,0
55.57297,37.64749,0
55.57281,37.64959,0
55.57268,37.65163,0
55.57268,37.65172,0
55.57266,37.65211,0
55.57263,37.6525,0
55.57263,37.65262,0
55.57258,37.65347,0
55.57249,37.6545,0
55.57247,37.65476,0
55.57247,37.65484,0
55.57246,37.65497,0
55.57246,37.65507,0
55.57244,37.65547,0
55.57243,37.65566,0
55.57241,37.65615,0
55.57239,37.65652,0
55.57234,37.65725,0
55.57228,37.65842,0
55.57219,37.65983,0
55.57216,37.66024,0
55.57215,37.66062,0
55.57211,37.6614,0
55.57207,37.66217,0
55.57197,37.66398,0
55.57196,37.66407,0
55.57194,37.66435,0
55.57193,37.66457,0
55.5719,37.66494,0
55.57188,37.66533,0
55.57187,37.66573,0
55.57184,37.66654,0
55.57183,37.66714,0
55.57182,37.66794,0
55.57182,37.6686,0
55.57182,37.66892,0
55.57183,37.66944,0
55.57185,37.6704,0
55.57186,37.67066,0
55.5719,37.67127,0
55.57192,37.67163,0
55.57197,37.67233,0
55.57202,37.67276,0
55.57206,37.67319,0
55.57209,37.67343,0
55.57216,37.67406,0
55.57226,37.67513,0
55.57231,37.67548,0
55.57236,37.67582,0
55.57243,37.67626,0
55.57267,37.67756,0
55.57276,37.67802,0
55.57281,37.67828,0
55.57306,37.67944,0
55.57316,37.6799,0
55.57321,37.68009,0
55.57338,37.68077,0
55.57363,37.68167,0
55.57383,37.68241,0
55.57401,37.68301,0
55.57406,37.68315,0
55.57406,37.68315,0
55.57406,37.68346,0
55.57406,37.68356,0
55.57407,37.68361,0
55.57408,37.68367,0
55.57412,37.68382,0
55.57417,37.6841,0
55.5742,37.68427,0
55.57423,37.68443,0
55.57425,37.68458,0
55.57427,37.68472,0
55.57428,37.68486,0
55.5743,37.68503,0
55.5743,37.68518,0
55.57429,37.6854,0
55.57427,37.68574,0
55.57426,37.68592,0
55.57423,37.68613,0
55.5742,37.6863,0
55.57414,37.68678,0
55.57408,37.68718,0
55.57402,37.68749,0
55.57398,37.6877,0
55.57394,37.6879,0
55.57381,37.68847,0
55.57371,37.6889,0
55.5736,37.6893,0
55.57356,37.68943,0
55.57353,37.68951,0
55.57346,37.6897,0
55.57337,37.68988,0
55.57325,37.69011,0
55.57311,37.69035,0
55.57303,37.69048,0
55.573,37.69056,0
55.57299,37.6906,0
55.57297,37.69065,0
55.57292,37.69088,0
55.57272,37.69106,0
55.57258,37.69116,0
55.57245,37.69126,0
55.57232,37.69135,0
55.57232,37.69135,0
55.57198,37.69154,0
55.57177,37.69167,0
55.57148,37.69182,0
55.57133,37.6919,0
55.57107,37.69202,0
55.5708,37.69214,0
55.57055,37.69223,0
55.57044,37.69229,0
55.57019,37.6924,0
55.56992,37.69249,0
55.56948,37.69264,0
55.56943,37.69265,0
55.56938,37.69266,0
55.56881,37.69275,0
55.56799,37.69277,0
55.56767,37.69273,0
55.56734,37.69269,0
55.56717,37.69266,0
55.56683,37.6926,0
55.56664,37.69255,0
55.56645,37.6925,0
55.56615,37.69242,0
55.56525,37.69204,0
55.56511,37.69198,0
55.56483,37.69182,0
55.56469,37.69174,0
55.56444,37.69157,0
55.56432,37.69148,0
55.56408,37.6913,0
55.56367,37.691,0
55.56298,37.69047,0
55.56258,37.69016,0
55.56153,37.68935,0
55.56088,37.68883,0
55.56048,37.68852,0
55.56007,37.68821,0
55.55975,37.68795,0
55.55937,37.68765,0
55.55898,37.68733,0
55.55847,37.6869,0
55.55799,37.68647,0
55.55756,37.68603,0
55.55723,37.6857,0
55.55669,37.6851,0
55.55586,37.6842,0
55.55564,37.68398,0
55.55543,37.68374,0
55.5552,37.68349,0
55.55505,37.68336,0
55.55479,37.68315,0
55.55466,37.68306,0
55.55452,37.68297,0
55.55426,37.68283,0
55.55399,37.68271,0
55.5537,37.68262,0
55.55342,37.68256,0
55.55312,37.68253,0
55.55284,37.68254,0
55.55268,37.68255,0
55.55241,37.6826,0
55.55226,37.68265,0
55.55198,37.68274,0
55.55169,37.68288,0
55.55142,37.68303,0
55.55115,37.68321,0
55.55089,37.68343,0
55.55062,37.6837,0
55.5505,37.68384,0
55.55027,37.68412,0
55.55008,37.68439,0
55.54991,37.68463,0
55.54973,37.68496,0
55.54953,37.68533,0
55.54925,37.68591,0
55.54888,37.6867,0
55.54848,37.68759,0
55.54834,37.68789,0
55.54809,37.68845,0
55.5479,37.68889,0
55.54767,37.68949,0
55.54748,37.69002,0
55.54726,37.69055,0
55.54698,37.69113,0
55.54675,37.69156,0
55.54648,37.69205,0
55.54613,37.69255,0
55.54592,37.69283,0
55.54565,37.69315,0
55.54531,37.69353,0
55.54483,37.69407,0
55.54436,37.69457,0
55.5441,37.69484,0
55.54377,37.69514,0
55.54361,37.69527,0
55.54356,37.69533,0
55.54346,37.69543,0
55.54261,37.69603,0
55.54214,37.6963,0
55.54184,37.69645,0
55.54127,37.69674,0
55.54085,37.69691,0
55.5403,37.69713,0
55.53952,37.69737,0
55.53945,37.6974,0
55.53937,37.69742,0
55.5386,37.69762,0
55.53813,37.69775,0
55.53759,37.69788,0
55.53704,37.69802,0
55.5366,37.69814,0
55.53546,37.69844,0
55.5352,37.69848,0
55.53447,37.6987,0
55.53378,37.69887,0
55.53347,37.69896,0
55.53297,37.69915,0
55.53242,37.69939,0
55.53231,37.69944,0
55.53171,37.69973,0
55.53041,37.70036,0
55.53018,37.70046,0
55.52928,37.70091,0
55.52894,37.70108,0
55.5278,37.70165,0
55.52707,37.70199,0
55.52652,37.70226,0
55.52599,37.70252,0
55.52549,37.70278,0
55.52502,37.70303,0
55.52464,37.70322,0
55.52437,37.7034,0
55.52328,37.7041,0
55.52252,37.70462,0
55.52203,37.70496,0
55.52172,37.70518,0
55.52152,37.70534,0
55.52127,37.70553,0
55.52098,37.70576,0
55.52023,37.7064,0
55.51957,37.70699,0
55.51914,37.70741,0
55.51871,37.7078,0
55.51803,37.70849,0
55.51752,37.70903,0
55.51715,37.70942,0
55.51679,37.7098,0
55.51655,37.71005,0
55.51652,37.71009,0
55.51646,37.71015,0
55.5159,37.71075,0
55.5153,37.71142,0
55.51508,37.71166,0
55.51487,37.7119,0
55.5143,37.71253,0
55.51392,37.71296,0
55.51332,37.71364,0
55.51259,37.71444,0
55.51173,37.7154,0
55.51088,37.71633,0
55.50944,37.7179,0
55.50841,37.71899,0
55.50718,37.72029,0
55.50571,37.72183,0
55.50483,37.72274,0
55.5038,37.7238,0
55.50245,37.72519,0
55.50036,37.7273,0
55.49899,37.7287,0
55.49865,37.72906,0
55.49788,37.72975,0
55.49768,37.72992,0
55.49741,37.73019,0
55.49722,37.73037,0
55.49642,37.7311,0
55.4963,37.73122,0
